device,timestamp,temperature
of:0000000000000008,2024-10-02 16:51:33,18.706879999999998
of:0000000000000009,2024-10-02 16:51:33,18
of:000000000000000a,2024-10-02 16:51:33,18
of:000000000000000b,2024-10-02 16:51:33,18
of:000000000000000c,2024-10-02 16:51:33,18
of:000000000000000d,2024-10-02 16:51:33,18
of:000000000000000e,2024-10-02 16:51:33,18
of:000000000000000f,2024-10-02 16:51:33,18
of:0000000000000010,2024-10-02 16:51:33,18
of:0000000000000011,2024-10-02 16:51:33,18
of:0000000000000012,2024-10-02 16:51:33,18
of:0000000000000013,2024-10-02 16:51:33,18
of:0000000000000014,2024-10-02 16:51:33,18
of:0000000000000015,2024-10-02 16:51:33,18
of:0000000000000016,2024-10-02 16:51:33,18
of:0000000000000017,2024-10-02 16:51:33,18
of:0000000000000018,2024-10-02 16:51:33,18
of:0000000000000019,2024-10-02 16:51:33,18
of:000000000000001a,2024-10-02 16:51:33,18
of:000000000000001b,2024-10-02 16:51:33,18
of:000000000000001c,2024-10-02 16:51:33,18
of:000000000000001d,2024-10-02 16:51:33,18
of:000000000000001e,2024-10-02 16:51:33,18
of:000000000000001f,2024-10-02 16:51:33,18
of:0000000000000020,2024-10-02 16:51:33,18
of:0000000000000021,2024-10-02 16:51:33,18
of:0000000000000022,2024-10-02 16:51:33,18
of:0000000000000023,2024-10-02 16:51:33,18
of:0000000000000024,2024-10-02 16:51:33,18
of:0000000000000025,2024-10-02 16:51:33,18
of:0000000000000026,2024-10-02 16:51:33,18
of:0000000000000027,2024-10-02 16:51:33,18
of:0000000000000028,2024-10-02 16:51:33,18
of:0000000000000001,2024-10-02 16:51:53,24.434415789473675
of:0000000000000002,2024-10-02 16:51:53,25.766652631578943
of:0000000000000003,2024-10-02 16:51:53,25.553642105263158
of:0000000000000004,2024-10-02 16:51:53,23.9256894736842
of:0000000000000005,2024-10-02 16:51:53,19.533178947368423
of:0000000000000006,2024-10-02 16:51:53,19.218515789473678
of:0000000000000007,2024-10-02 16:51:53,19.190442105263152
of:0000000000000008,2024-10-02 16:51:53,18.883599999999998
of:0000000000000009,2024-10-02 16:51:53,18
of:000000000000000a,2024-10-02 16:51:53,18
of:000000000000000b,2024-10-02 16:51:53,18
of:000000000000000c,2024-10-02 16:51:53,18
of:000000000000000d,2024-10-02 16:51:53,18
of:000000000000000e,2024-10-02 16:51:53,18
of:000000000000000f,2024-10-02 16:51:53,18
of:0000000000000010,2024-10-02 16:51:53,18
of:0000000000000011,2024-10-02 16:51:53,18
of:0000000000000012,2024-10-02 16:51:53,18
of:0000000000000013,2024-10-02 16:51:53,18
of:0000000000000014,2024-10-02 16:51:53,18
of:0000000000000015,2024-10-02 16:51:53,18
of:0000000000000016,2024-10-02 16:51:53,18
of:0000000000000017,2024-10-02 16:51:53,18
of:0000000000000018,2024-10-02 16:51:53,18
of:0000000000000019,2024-10-02 16:51:53,18
of:000000000000001a,2024-10-02 16:51:53,18
of:000000000000001b,2024-10-02 16:51:53,18
of:000000000000001c,2024-10-02 16:51:53,18
of:000000000000001d,2024-10-02 16:51:53,18
of:000000000000001e,2024-10-02 16:51:53,18
of:000000000000001f,2024-10-02 16:51:53,18
of:0000000000000020,2024-10-02 16:51:53,18
of:0000000000000021,2024-10-02 16:51:53,18
of:0000000000000022,2024-10-02 16:51:53,18
of:0000000000000023,2024-10-02 16:51:53,18
of:0000000000000024,2024-10-02 16:51:53,18
of:0000000000000025,2024-10-02 16:51:53,18
of:0000000000000026,2024-10-02 16:51:53,18
of:0000000000000027,2024-10-02 16:51:53,18
of:0000000000000028,2024-10-02 16:51:53,18
of:0000000000000001,2024-10-02 16:52:04,25.72129894736841
of:0000000000000002,2024-10-02 16:52:04,25.71998315789473
of:0000000000000003,2024-10-02 16:52:04,25.46437052631579
of:0000000000000004,2024-10-02 16:52:04,25.11082736842104
of:0000000000000005,2024-10-02 16:52:04,19.839814736842108
of:0000000000000006,2024-10-02 16:52:04,19.462218947368413
of:0000000000000007,2024-10-02 16:52:04,19.428530526315782
of:0000000000000008,2024-10-02 16:52:04,19.060319999999997
of:0000000000000009,2024-10-02 16:52:04,18
of:000000000000000a,2024-10-02 16:52:04,18
of:000000000000000b,2024-10-02 16:52:04,18
of:000000000000000c,2024-10-02 16:52:04,18
of:000000000000000d,2024-10-02 16:52:04,18
of:000000000000000e,2024-10-02 16:52:04,18
of:000000000000000f,2024-10-02 16:52:04,18
of:0000000000000010,2024-10-02 16:52:04,18
of:0000000000000011,2024-10-02 16:52:04,18
of:0000000000000012,2024-10-02 16:52:04,18
of:0000000000000013,2024-10-02 16:52:04,18
of:0000000000000014,2024-10-02 16:52:04,18
of:0000000000000015,2024-10-02 16:52:04,18
of:0000000000000016,2024-10-02 16:52:04,18
of:0000000000000017,2024-10-02 16:52:04,18
of:0000000000000018,2024-10-02 16:52:04,18
of:0000000000000019,2024-10-02 16:52:04,18
of:000000000000001a,2024-10-02 16:52:04,18
of:000000000000001b,2024-10-02 16:52:04,18
of:000000000000001c,2024-10-02 16:52:04,18
of:000000000000001d,2024-10-02 16:52:04,18
of:000000000000001e,2024-10-02 16:52:04,18
of:000000000000001f,2024-10-02 16:52:04,18
of:0000000000000020,2024-10-02 16:52:04,18
of:0000000000000021,2024-10-02 16:52:04,18
of:0000000000000022,2024-10-02 16:52:04,18
of:0000000000000023,2024-10-02 16:52:04,18
of:0000000000000024,2024-10-02 16:52:04,18
of:0000000000000025,2024-10-02 16:52:04,18
of:0000000000000026,2024-10-02 16:52:04,18
of:0000000000000027,2024-10-02 16:52:04,18
of:0000000000000028,2024-10-02 16:52:04,18
of:0000000000000001,2024-10-02 16:52:14,25.008182105263145
of:0000000000000002,2024-10-02 16:52:14,25.67331368421052
of:0000000000000003,2024-10-02 16:52:14,25.37509894736842
of:0000000000000004,2024-10-02 16:52:14,26.295965263157882
of:0000000000000005,2024-10-02 16:52:14,20.146450526315792
of:0000000000000006,2024-10-02 16:52:14,19.70592210526315
of:0000000000000007,2024-10-02 16:52:14,19.666618947368413
of:0000000000000008,2024-10-02 16:52:14,19.237039999999997
of:0000000000000009,2024-10-02 16:52:14,18
of:000000000000000a,2024-10-02 16:52:14,18
of:000000000000000b,2024-10-02 16:52:14,18
of:000000000000000c,2024-10-02 16:52:14,18
of:000000000000000d,2024-10-02 16:52:14,18
of:000000000000000e,2024-10-02 16:52:14,18
of:000000000000000f,2024-10-02 16:52:14,18
of:0000000000000010,2024-10-02 16:52:14,18
of:0000000000000011,2024-10-02 16:52:14,18
of:0000000000000012,2024-10-02 16:52:14,18
of:0000000000000013,2024-10-02 16:52:14,18
of:0000000000000014,2024-10-02 16:52:14,18
of:0000000000000015,2024-10-02 16:52:14,18
of:0000000000000016,2024-10-02 16:52:14,18
of:0000000000000017,2024-10-02 16:52:14,18
of:0000000000000018,2024-10-02 16:52:14,18
of:0000000000000019,2024-10-02 16:52:14,18
of:000000000000001a,2024-10-02 16:52:14,18
of:000000000000001b,2024-10-02 16:52:14,18
of:000000000000001c,2024-10-02 16:52:14,18
of:000000000000001d,2024-10-02 16:52:14,18
of:000000000000001e,2024-10-02 16:52:14,18
of:000000000000001f,2024-10-02 16:52:14,18
of:0000000000000020,2024-10-02 16:52:14,18
of:0000000000000021,2024-10-02 16:52:14,18
of:0000000000000022,2024-10-02 16:52:14,18
of:0000000000000023,2024-10-02 16:52:14,18
of:0000000000000024,2024-10-02 16:52:14,18
of:0000000000000025,2024-10-02 16:52:14,18
of:0000000000000026,2024-10-02 16:52:14,18
of:0000000000000027,2024-10-02 16:52:14,18
of:0000000000000028,2024-10-02 16:52:14,18
of:0000000000000001,2024-10-02 16:52:34,26.29506526315788
of:0000000000000002,2024-10-02 16:52:34,25.626644210526308
of:0000000000000003,2024-10-02 16:52:34,25.285827368421053
of:0000000000000004,2024-10-02 16:52:34,25.481103157894722
of:0000000000000005,2024-10-02 16:52:34,20.453086315789477
of:0000000000000006,2024-10-02 16:52:34,19.949625263157884
of:0000000000000007,2024-10-02 16:52:34,19.904707368421043
of:0000000000000008,2024-10-02 16:52:34,19.413759999999996
of:0000000000000009,2024-10-02 16:52:34,18
of:000000000000000a,2024-10-02 16:52:34,18
of:000000000000000b,2024-10-02 16:52:34,18
of:000000000000000c,2024-10-02 16:52:34,18
of:000000000000000d,2024-10-02 16:52:34,18
of:000000000000000e,2024-10-02 16:52:34,18
of:000000000000000f,2024-10-02 16:52:34,18
of:0000000000000010,2024-10-02 16:52:34,18
of:0000000000000011,2024-10-02 16:52:34,18
of:0000000000000012,2024-10-02 16:52:34,18
of:0000000000000013,2024-10-02 16:52:34,18
of:0000000000000014,2024-10-02 16:52:34,18
of:0000000000000015,2024-10-02 16:52:34,18
of:0000000000000016,2024-10-02 16:52:34,18
of:0000000000000017,2024-10-02 16:52:34,18
of:0000000000000018,2024-10-02 16:52:34,18
of:0000000000000019,2024-10-02 16:52:34,18
of:000000000000001a,2024-10-02 16:52:34,18
of:000000000000001b,2024-10-02 16:52:34,18
of:000000000000001c,2024-10-02 16:52:34,18
of:000000000000001d,2024-10-02 16:52:34,18
of:000000000000001e,2024-10-02 16:52:34,18
of:000000000000001f,2024-10-02 16:52:34,18
of:0000000000000020,2024-10-02 16:52:34,18
of:0000000000000021,2024-10-02 16:52:34,18
of:0000000000000022,2024-10-02 16:52:34,18
of:0000000000000023,2024-10-02 16:52:34,18
of:0000000000000024,2024-10-02 16:52:34,18
of:0000000000000025,2024-10-02 16:52:34,18
of:0000000000000026,2024-10-02 16:52:34,18
of:0000000000000027,2024-10-02 16:52:34,18
of:0000000000000028,2024-10-02 16:52:34,18
