Time (seconds),Latency (ms),Throughput (Mbps),Packet Loss (%)
6750,2.669485699240698,1.2330677964295078,0.049619102439302065
6825,2.650881838072204,0.8545256384271377,0.6954165092512297
6900,3.883739807193446,1.6076838850201325,-0.6656298072789371
6975,3.54372823864444,0.894087547112616,1.5066478531393224
7050,0.8997962027920181,1.2623063602295574,1.415988293326022
7125,2.549455733268119,1.0638859120779633,-0.4669248514236808
7200,0.729053691131718,1.1783899112858396,-0.45908796425271026
7275,2.513609343833681,0.9711150783019676,0.7772629022619184
7350,3.357370905246546,0.9984728331020531,-2.5304856072956166
7425,2.1222200669938855,0.9238546881233182,0.639304219170344
7500,1.2233974615588377,1.076665337054321,0.8331136390344731
7575,1.4948411530134011,1.1854833034354166,-1.6648915056719498
7650,3.531441892390046,0.9608137225336504,-0.1347765850032487
7725,1.563343166940606,1.1360870361230146,-2.6521714803990943
7800,2.1493100764234243,0.7118930755140231,-0.7080485951282485
7875,0.15057119985524592,1.119862999297189,1.3326636257962226
7950,2.2844331823302744,1.2331615037524113,0.9334223861259341
8025,0.8932581084337543,1.201741745845288,-1.3729539801724948
8100,1.6456745545069822,0.8448615326648905,-0.21876904816513623
8175,3.2500393759867543,1.1653130170020216,-0.9964928030730305
8250,0.6076506059809037,1.227147540314425,-0.7412753895943563
8325,1.2802429090054566,0.801955394318845,0.7335267070840917
8400,0.7026241381958234,1.1283236681008595,0.9568510401769984
8475,0.24101326730733907,1.0730805700264796,0.41585618255381734
8550,2.4360486490861284,1.0919872211020376,-0.34271723081607125
8625,3.4167121044855566,1.0311332108515494,1.8539970098637748
8700,2.0124036396756813,0.6997145657831472,-3.997569277959635
8775,3.3771357043328565,0.8816829858886408,1.1384692067139928
8850,0.2032402041017729,1.3913592112753912,-0.11583905812275772
8925,0.5352252272587892,0.9313750014361644,-2.990800436913348
9000,3.567665399992597,0.748185743072749,2.584651280057624
9075,1.8825937464453886,0.9735888370335388,-0.3510349689529201
9150,1.5436940369286472,0.5819467046574123,-0.16737102036788987
9225,0.3007038363495962,0.9204606510282939,0.37601099761012685
9300,1.393278078725324,1.2045156603248561,0.11868083306152095
9375,2.2764553984938827,0.7978606781071242,-1.1434898814727428
9450,2.6148751383125317,0.9885634545705214,-0.27620546160699405
9525,3.298754725748968,0.8682826734215316,1.6329694504437091
9600,2.18934670974137,1.11959315209234,-0.3282423005077681
9675,1.6023053711472897,0.9144776284813598,-0.029170203201537463
9750,0.24602838774537306,1.105193541994852,0.29562467136903725
9825,1.5297752573064622,0.8775020815260938,0.7571998780654643
9900,3.731060174544272,1.1180015450898166,1.5162556977447492
9975,0.35630962408267,0.9888543813528792,0.771796027207338
10050,3.1768722127410567,0.9009286986575994,-2.081963710566591
10125,3.835773939058031,0.7170897548594293,-0.42093423759658893
10200,0.31790707804699236,0.9791981507294802,-1.3540108477175004
10275,3.7127568978734917,1.0835224787123825,-0.7543312687406649
10350,2.9900213077934596,0.9121985533712241,-0.583084919794595
10425,3.984550766096357,1.1519041870514566,0.39871523519909824
10500,1.2967312135148266,0.9323441757236451,1.725172868672046
10575,0.3302218899439855,1.1126124909245931,-0.20728870715511943
10650,3.2117832363102448,1.2614446290928272,-0.6428071061843199
10725,0.4260104338549744,0.95424188905433,1.255417792317463
10800,2.5735242555921927,0.9403033005584512,1.1978962609206334
10875,3.234334656583793,0.8052739986362201,1.039995456303229
10950,2.766198973221398,0.9597688962598938,0.950674122806057
11025,0.658546329567713,0.9552754019448049,-2.064479988542869
11100,2.4069645422263384,0.9049294720505175,-0.5457690879320872
11175,2.882144195756725,0.7160790366186653,0.3189301396940784
11250,2.2723747712013465,1.1876746112772134,-1.2245464226773646
11325,3.886355571695582,1.1181399915593733,0.5465654514245621
11400,1.5692297722219317,1.2157801420898173,-0.5599089213605835
11475,1.1130235959802364,0.8505962649158264,-0.8201843769066097
11550,2.7388472958041143,0.7263482857269373,-0.2906689258144894
11625,1.5086626612395309,1.1111821561834163,-0.7655907300380217
11700,3.314145342602363,0.7230645748994478,1.49534666084414
11775,0.45035049560314633,0.8168837758991415,-2.501037008217517
11850,3.593783049942898,0.8399075302281114,0.0011665431526235682
11925,0.4959590941047942,1.201904073912229,-0.2686343169489252
12000,1.3851505270342437,0.9816962958484466,-2.9435754800111673
12075,0.06556765149576016,1.071810526387749,-2.804847806033424
12150,3.50285595600807,1.3956354954020624,-0.4126653152575591
12225,2.310695111451959,0.9272670252023844,0.30716557059369426
12300,1.4669351252946061,1.3017028782244415,-1.042126217651056
12375,1.3061316102624527,0.8250727480401568,-1.7160705032885586
12450,0.012639438902118716,1.1869340470664542,2.0405163547006997
12525,1.7617481619407576,1.07662468701672,1.5152080725990207
12600,1.582063738184392,1.1632013361453395,-1.0074711147592068
12675,1.1097429348372239,1.071195413808467,-0.602716912027283
12750,3.180763444931071,1.0258741365452806,-0.7841899319958723
12825,2.551784402468055,1.0722418274117624,0.8207500883497583
12900,1.6316051418113249,1.4074626534970087,-0.40833998745342903
12975,0.07728097656817523,1.384784551087663,-1.486872194703784
13050,3.554110024455708,1.065835647292904,-1.4694118121342359
13125,3.7184609789909753,1.4611936647209527,2.304886548121325
13200,2.7057938516016646,1.1321118188763692,-1.9159064005818318
13275,0.93992394321769,1.1007432302495548,-1.4903463313611494
13350,0.02736170253277459,1.0766682375853973,-3.0944513664506093
13425,1.3848299325503022,0.987149543389183,-1.687100875732534
13500,0.13424231694851096,1.286959666844614,1.3699784211572985
13575,1.4521684792614544,0.965733895027985,-1.5722598667590233
13650,3.5240992569127476,0.8887165905385213,-1.0516821615851497
13725,2.290417649245274,1.0177462778664987,1.6756702559718306
13800,2.490038369793382,0.7568567831987602,-0.03480202294869194
13875,3.4012860589368836,0.6386181912337977,0.19833270690148438
13950,0.0832447451002909,1.1360935274514568,0.4560028183121889
14025,1.2591662129577195,0.9825236587033629,-0.7186695904787526
14100,2.979464671996476,1.2618685291926293,1.157524668601793
14175,2.9081868765333385,0.8155823230272163,-1.2065499251112886
14250,3.4472925731711412,1.1268126834645145,0.9668757365298266
14325,3.4390612029706213,1.0607181449979586,1.7609228082026482
14400,0.3397960739351298,0.9645329139406117,-1.526206754395573
14475,2.260998412006855,1.2074642199765704,-1.1712350608313724
14550,2.9972578375040886,1.1015490310328646,-1.3032840186141654
14625,2.710654328762604,0.8570219823646557,0.5238838792189056
14700,2.9253947515545997,1.1216372556131284,0.18691522149671766
14775,2.4442016172604584,0.8277463239395804,-1.0769080208671769
14850,3.3981686605832366,1.1243647426253551,0.12136299060247586
14925,2.4368403072345535,0.7166737749106049,-1.8556655592547862
15000,3.4251384427280094,0.8336013697470591,2.264283099105843
15075,1.9166997295041948,1.0151988528228901,1.7653696061699002
15150,1.9731629763393008,0.9737809037425152,3.5804604327787626
15225,1.4987963714577992,0.9416013304376692,0.829026248543748
15300,1.316531159165582,1.1023965236999584,-1.1215004778188875
15375,3.870061069173459,0.8877531888149586,0.6695652602668318
15450,2.105661788091097,1.0595653668597507,-0.5660090451918883
15525,1.475461801454112,0.8472835982776511,-0.8691075307397265
15600,0.5561832480499564,0.9284016259784458,1.0269112116562416
15675,3.00506935379346,1.0619819759166107,-1.2783624136431941
15750,3.0153680357280663,1.4458588905647367,0.21508972716932986
15825,0.24750774984870194,0.43568605514790104,-0.8284371612318148
15900,1.713746384930129,1.2410342592962484,1.7450837413358835
15975,2.9621980238558128,0.9454692878967154,0.3418644814557748
16050,3.6849828629780936,1.1578597926504024,-0.8400092204528931
16125,2.276446010256879,0.9963913003489241,-2.1202991500465718
16200,1.6147826362162685,0.9328743191903458,0.19087059018815353
16275,2.330102614922372,0.8679256175941547,-1.20960223961941
16350,0.26110004046005875,0.7435739731306554,0.6382678532067271
16425,0.7175080185631186,0.5749199267314933,1.7129387364750612
16500,0.8303892820639076,0.8959742339460096,0.8323946301172339
16575,3.4507736510966414,1.2419548324940366,-1.2736700024632392
16650,0.5077599497360308,1.1048082420510488,-1.3952708630382982
16725,3.2098062403037813,0.8273721594481454,-0.42993969661967296
16800,3.467927608499026,0.7617134336880325,-0.04631980715386058
16875,1.865239119303038,0.8818347262682527,2.2452030463058574
16950,2.287568008923053,1.2039489345232572,0.6028562989506199
17025,2.9992637990726054,1.3970687382176423,0.9299823870468638
17100,0.19309514801036887,0.9655394216563081,-1.3606868567515493
17175,2.5254808368477297,1.115532075135256,1.6472359666534402
17250,0.25010109331921004,0.9180010942021226,-1.5503614942838815
17325,0.9730478923075014,1.067349722191185,0.04623923671188303
17400,2.3095347760274123,0.7859659425305238,1.3791607921791416
17475,2.5718430854927674,0.755392889964179,-1.663586250582119
17550,1.0361170338722294,1.0853285908018602,2.456599827853374
17625,0.862753361481166,0.999810837069692,0.7111644818491343
17700,3.6134216583358163,0.7937311489071842,-0.4010010746594989
17775,2.0407487410098657,1.1984526577265378,-2.605854393016052
17850,1.3544393725458592,0.9760489740467294,0.018989005079228113
17925,3.512903614898378,1.050224826616498,1.015399090268344
18000,1.4130036083775024,1.0926268515053454,-2.49530584349182
18075,0.3534392450372317,1.034151299294867,-0.012641601593677061
18150,0.306557400063006,0.8408384924547576,-0.614629061526511
18225,2.95347823585598,1.1218410096821652,-1.892210220367481
18300,1.637292661845799,1.4007081387342422,-0.7797886894204006
18375,0.15281033649379738,0.7832308541350196,0.38216170604646466
18450,0.9229397631582765,0.9378057981391412,-1.3219390186321525
18525,2.806413015315375,0.9931603796036979,2.7824690324191623
18600,3.664185804429034,0.9797563306046152,-1.1648190759541561
18675,1.5068611169965571,1.2326158065611155,-2.1517332118542054
18750,2.341299811151803,0.9334635021977626,-1.0828373464198318
18825,2.8893719609621584,0.9988695248179214,1.0876764169171986
18900,0.08120138585114711,0.8982586324899253,-0.5607266905904442
18975,0.3444206111188679,0.8594256953456152,1.326285340124567
19050,3.3991534076252696,0.7880352857435388,-1.606751863001821
19125,0.757009414892051,1.0549791666648876,0.2544614153849636
19200,2.7813879078142527,1.132778693578017,1.820066400596349
19275,0.7199515134302041,1.0158494969260414,-1.2729079032188448
19350,1.9028361788205435,1.08393969088164,1.8170972693594094
19425,0.6848710074950706,0.7517600676010893,0.8959922012735861
19500,0.21438895544527092,1.2398270893683085,-1.3294355095849009
19575,2.9443147928873206,1.119814359744767,-1.2242036406210872
19650,3.8288987970551083,0.9159113201370624,-1.2967548749836322
19725,3.1976054712619852,0.9056818110427818,-1.668123001525731
19800,3.1869618612062616,1.1256011845132556,-0.6334567268548454
19875,1.5841849303532798,1.0584920660091839,-2.441055845759723
19950,2.86139694624594,1.0826766837234252,0.9897702891852147
20025,3.5279542393789565,1.0041065503507844,-2.9527349041148696
20100,1.9363153124272228,1.1545788135953574,1.056701094714919
20175,3.253873478093431,1.1497087964835562,-0.8409488185707498
20250,3.826159484387533,1.2921695865972795,-2.2720042043766315
20325,2.488992397580276,0.8314964895119652,-0.7312592822853798
20400,2.4137589643671697,1.1010885710699563,-0.714178729159014
20475,1.6913587779045427,0.9025974086849321,-1.5480512285156784
20550,0.27687434442255965,1.0134582159078902,-2.545549458855559
20625,3.399734539246484,0.970635641866195,-1.096809456051265
20700,1.2439187459416479,1.0426034706241787,0.4222501969980125
20775,1.559530020657121,1.3250254943050088,-1.3489791810296896
20850,1.6328709889286381,0.76374914798733,1.736638248810998
20925,3.1531150571313376,0.8016611338513857,-0.5638873609253731
21000,1.9115724317822371,0.9616365420025628,0.4439704625893283
21075,3.3007396317220996,1.1373207303294015,0.12574476029425574
21150,1.4342739857969704,1.2397337734344067,0.7432260781447038
21225,1.2515266683615294,1.0968903380723711,-1.3467766594640023
21300,0.5939464483300059,0.8842324247854382,-1.2177520386825005
21375,2.2386773102358655,1.160685055533691,-1.456521521194257
21450,2.93958938794281,0.7890500812811367,-1.7813244714417846
21525,0.694662614385047,1.0245539352567175,-1.1193726050512616
21600,2.6121381566197526,0.8200729722861513,-0.30475267209880974
21675,0.48227813858046353,0.853149358498007,-0.4972662281656193
21750,3.5714640774298534,1.1210473157491698,0.4038364093551841
21825,2.608942658338454,1.17679400472295,1.4315921314042876
21900,3.0295046718144496,0.9065251810637482,1.7043470188866559
21975,0.5918996155407115,1.5251188526972634,2.020529429722072
22050,2.377155608333558,1.2067990372315056,1.5085884685573872
22125,3.334567183321756,1.082737051883772,-0.18777939387086956
22200,2.0124626149726357,0.908041136784452,1.107629973804527
22275,2.431476368568183,0.8579828097275746,-0.20042232099098736
22350,2.7054533882784098,1.1036552469572962,-0.0979410584861524
22425,2.3005129679830048,0.8052461933954885,0.01922030482678679
22500,2.1933213303272954,0.871809491565204,-0.5905763006021444
22575,0.6596941417123943,1.147233818399515,0.0978782692017566
22650,0.8394875084586277,0.9817639846312314,1.4598303726656576
22725,3.9030046984138083,0.7870711985695449,0.842350782245746
22800,0.9566327902997669,1.013492265302952,0.9660651822374116
22875,3.857714598746556,0.8008409506874872,-1.4520551339830856
22950,1.9664099258886454,0.9418461479136341,-1.6590857095342888
23025,2.9363301462120037,0.9966213668603877,-1.2776280609461816
23100,3.257231615897551,1.1150617442331499,0.15669615204415663
23175,3.205398893649839,0.7218637276097595,0.1997724523820803
23250,3.919716622376267,1.002723193322246,-0.6588874590539741
23325,0.7236361855109057,1.1424664319223072,-0.057355145184677
23400,1.7839797522247811,0.9949640798214507,0.8014700028789138
23475,2.375887175696012,1.0382734209882207,-0.9448785378079346
23550,1.0659402626236236,0.9187239003246634,2.390048079332671
23625,2.62635761617405,1.1131944173513189,0.9671095815311517
23700,3.8781205484628436,1.29452370583364,-0.4894823569440392
23775,2.442539153832249,1.181760379631497,0.87677276643088
23850,3.7449273527374114,1.042974814702049,-0.4353261605013048
23925,0.33787555001445035,0.9013439675962499,1.0059313452391996
24000,2.9807190784947526,0.8974742696307286,-0.010710149270554881
24075,1.229690654142975,1.1409103309319688,0.21012768232017415
24150,1.2150315914041796,1.1687704031573487,0.9213804961283925
24225,3.9861353094977687,0.5469975311324171,-2.4515791587671285
24300,2.554684905968269,0.8718257393618845,1.1098738325496942
24375,1.1501613181470134,0.8242759055401494,2.076522699270788
24450,3.270466771157844,0.9654928303659613,0.842156257569828
24525,0.3825664223607905,1.0443296641408888,-1.6691122574384207
24600,2.525598069801834,0.7805885620189972,-0.747539006834053
24675,2.705443647545824,0.8599194389635534,0.37393526063034094
24750,1.4873860480988719,1.234450785213428,1.487034163674495
24825,2.1724904458284473,0.629088363471807,-0.7690519360688455
24900,3.625601409224826,0.5968851617669513,-2.0104375397126826
24975,1.5542931737442855,0.7127818026284218,-1.2381441057895006
25050,3.2786793874642552,1.1345865388490828,-0.22046173304257274
25125,2.6722531403784258,1.140081128702622,2.096265442332719
